,equity
2009-01-15,134969.900108628
2009-01-16,138288.09289454768
2009-01-20,131372.7378810111
2009-01-21,132733.10120020897
2009-01-22,131959.8313537696
2009-01-23,126479.06630013547
2009-01-26,125693.60145466853
2009-01-27,129717.86756225288
2009-01-28,137323.99957393762
2009-01-29,132560.40831276303
2009-01-30,135795.26543949527
2009-02-02,142851.28079947908
2009-02-03,154479.00496373972
2009-02-04,155447.38130046095
2009-02-05,168396.64860688982
2009-02-06,170747.92879681164
2009-02-09,170047.76841850963
2009-02-10,157846.30133076335
2009-02-11,153526.1495109827
2009-02-12,154067.12392313505
2009-02-13,150555.90859848552
2009-02-17,145788.2757598021
2009-02-18,143851.4270492243
2009-02-19,150176.06612650445
2009-02-20,148577.71969386088
2009-02-23,147336.69365771304
2009-02-24,150835.58169195394
2009-02-25,148190.76002848468
2009-02-26,147884.5638705318
2009-02-27,133475.83786329222
2009-03-02,120741.05843680687
2009-03-03,123582.52146450167
2009-03-04,123852.24503042272
2009-03-05,123582.5999766242
2009-03-06,122845.89995683871
2009-03-09,119696.69919450645
2009-03-10,125449.5322246445
2009-03-11,120643.34632722102
2009-03-12,128441.34211849717
2009-03-13,127889.1931379054
2009-03-16,122171.78999585191
2009-03-17,126637.89757478831
2009-03-18,129102.17761455987
2009-03-19,128540.46795275489
2009-03-20,126745.17485202831
2009-03-23,131252.9900898711
2009-03-24,128156.13253403344
2009-03-25,128123.1888349326
2009-03-26,131489.10412301053
2009-03-27,129033.53111833283
2009-03-30,126019.58248790006
2009-03-31,125435.0311148912
2009-04-01,127786.30431037337
2009-04-02,135895.3357990104
2009-04-03,129124.47900940684
2009-04-06,126345.12200121263
2009-04-07,121043.34758930402
2009-04-08,125306.91981495768
2009-04-09,130874.08039735384
2009-04-13,131835.62441621424
2009-04-14,132324.6649373234
2009-04-15,130404.07248017889
2009-04-16,140078.02200309784
2009-04-17,140424.90542651055
2009-04-20,173501.55415441762
2009-04-21,173956.9709166864
2009-04-22,173502.468110177
2009-04-23,173958.85922196787
2009-04-24,173883.1744215384
2009-04-27,173503.67440358998
2009-04-28,173579.73219258877
2009-04-29,173503.71320371196
2009-04-30,173581.56493245726
2009-05-01,173581.56493245726
2009-05-04,173339.9567581557
2009-05-05,173179.22519236253
2009-05-06,173179.22519236253
2009-05-07,173097.8411140253
2009-05-08,173341.484571823
2009-05-11,171551.35191959905
2009-05-12,172298.67245173696
2009-05-13,171880.58164520902
2009-05-14,172299.98551373775
2009-05-15,172299.98551373775
2009-05-18,176307.52836986393
2009-05-19,177066.42136352631
2009-05-20,176310.86895614082
2009-05-21,174996.6812809887
2009-05-22,174087.67303421372
2009-05-26,174745.63548904925
2009-05-27,174404.03067254595
2009-05-28,174404.03067254595
2009-05-29,173888.6046125498
2009-06-01,174668.6379023054
2009-06-02,175013.90286302372
2009-06-03,175186.61911392875
2009-06-04,175098.51551779328
2009-06-05,175366.4734488369
2009-06-08,175724.84401522353
2009-06-09,175997.9664580681
2009-06-10,176180.7545574796
2009-06-11,176180.7545574796
2009-06-12,176547.8296015898
2009-06-15,176364.2178832041
2009-06-16,176180.82227514862
2009-06-17,176561.27901858385
2009-06-18,176181.6312587054
2009-06-19,171526.069669522
2009-06-22,169970.89194555426
2009-06-23,171398.68467101865
2009-06-24,171834.75958157386
2009-06-25,172776.59085295507
2009-06-26,163125.28417732866
2009-06-29,170966.65783659788
2009-06-30,172766.7608423545
2009-07-01,172710.8031116409
2009-07-02,172186.3645193035
2009-07-06,173524.9330116219
2009-07-07,171602.11817194382
2009-07-08,171546.62541841055
2009-07-09,171491.1252719971
2009-07-10,170047.07660779182
2009-07-13,179046.51347032562
2009-07-14,192268.7093222071
2009-07-15,218124.67384181896
2009-07-16,227183.92520262502
2009-07-17,225908.5871582814
2009-07-20,249141.4751248617
2009-07-21,242891.69333668164
2009-07-22,231837.0308450594
2009-07-23,243150.19037739257
2009-07-24,279303.45109381684
2009-07-27,304028.78623122984
2009-07-28,317843.2303983412
2009-07-29,300119.3790285794
2009-07-30,303389.1599994396
2009-07-31,297762.4619144307
2009-08-03,307147.3212101316
2009-08-04,304857.95136948617
2009-08-05,295462.7062207339
2009-08-06,291370.48463653284
2009-08-07,307495.1797587411
2009-08-10,311814.04484363575
2009-08-11,305246.59870625084
2009-08-12,308217.0908856872
2009-08-13,306697.5278960176
2009-08-14,298540.2133997034
2009-08-17,285511.84592675307
2009-08-18,295484.55966409127
2009-08-19,297681.4333512633
2009-08-20,299891.13135948096
2009-08-21,309062.8745008954
2009-08-24,299351.05948060827
2009-08-25,300965.52256039856
2009-08-26,295277.93489941425
2009-08-27,334806.364807155
2009-08-28,344547.72143847495
2009-08-31,340730.4905597184
2009-09-01,330653.5276273176
2009-09-02,324489.8736966267
2009-09-03,327112.201914143
2009-09-04,336730.614429902
2009-09-08,360332.76347629144
2009-09-09,363597.94560342585
2009-09-10,364004.84857854794
2009-09-11,362374.1750609441
2009-09-14,364445.8871787392
2009-09-15,370351.533196917
2009-09-16,382273.3167666646
2009-09-17,378037.462648044
2009-09-18,380712.04554571054
2009-09-21,376146.074735148
2009-09-22,386699.8328271449
2009-09-23,386430.5543906897
2009-09-24,373963.5811007353
2009-09-25,366070.5981434683
2009-09-28,370284.2155020417
2009-09-29,380103.08684130944
2009-09-30,368608.0132584491
2009-10-01,343145.7094791625
2009-10-02,352441.3401219861
2009-10-05,355419.8816284328
2009-10-06,354925.97576339124
2009-10-07,355638.34298429056
2009-10-08,349660.63478715357
2009-10-09,354077.7636796602
2009-10-12,361018.79237452795
2009-10-13,357022.53556190414
2009-10-14,366402.45698342996
2009-10-15,355055.8019168334
2009-10-16,349646.0710678326
2009-10-19,355274.827066579
2009-10-20,355274.827066579
2009-10-21,348071.0034156058
2009-10-22,362685.04296208895
2009-10-23,358941.5657363766
2009-10-26,360133.0918782303
2009-10-27,345064.89885792497
2009-10-28,332760.2812771794
2009-10-29,332216.01596648915
2009-10-30,309999.7034175591
2009-11-02,309510.5296573182
2009-11-03,311442.41675911815
2009-11-04,315439.1509554409
2009-11-05,325880.54129740444
2009-11-06,320728.3600512011
2009-11-09,325187.48380126175
2009-11-10,330012.4240636802
2009-11-11,331451.4938387972
2009-11-12,328561.71686745575
2009-11-13,327105.6104223881
2009-11-16,338055.4261713632
2009-11-17,338538.7506432216
2009-11-18,340006.6903915817
2009-11-19,332626.21408063965
2009-11-20,331123.39091317856
2009-11-23,346083.034552456
2009-11-24,337700.0369391927
2009-11-25,342619.6178576644
2009-11-27,329817.3503989693
2009-11-30,329457.9962356762
2009-12-01,334963.7884880849
2009-12-02,338772.81211098284
2009-12-03,340210.5187517821
2009-12-04,344968.27189832414
2009-12-07,342307.51639092213
2009-12-08,336568.04426301667
2009-12-09,344521.5406308072
2009-12-10,339525.3638107596
2009-12-11,337504.27573195327
2009-12-14,348612.8209578785
2009-12-15,335117.0774897791
2009-12-16,338111.816880496
2009-12-17,327587.3119314925
2009-12-18,323171.90930460836
2009-12-21,328728.26599554386
2009-12-22,318808.93776076013
2009-12-23,322975.207318223
2009-12-24,318832.5036295631
2009-12-28,315329.5964794673
2009-12-29,315597.826115101
2009-12-30,313819.72603266477
2009-12-31,310225.64298197575
2010-01-04,360804.18375080446
2010-01-05,388141.3026676452
2010-01-06,382213.59637823293
2010-01-07,391642.76103552367
2010-01-08,388340.5423046411
2010-01-11,386844.67245970137
2010-01-12,388850.22062913753
2010-01-13,398430.940704901
2010-01-14,416677.0020467856
2010-01-15,405981.54288823344
2010-01-19,408514.11797799816
2010-01-20,405748.5492585256
2010-01-21,398947.11630334624
2010-01-22,452581.5362335845
2010-01-25,448826.60984022566
2010-01-26,452147.2886878293
2010-01-27,458644.74963351135
2010-01-28,446209.6019099259
2010-01-29,432913.0331546427
2010-02-01,451606.2323954933
2010-02-02,452059.80137584894
2010-02-03,460557.68024769315
2010-02-04,443009.33801476273
2010-02-05,436877.53395217
2010-02-08,444214.08581555326
2010-02-09,453725.9198545073
2010-02-10,455763.5488760513
2010-02-11,460759.8611394586
2010-02-12,458514.2134317301
2010-02-16,449917.7185910582
2010-02-17,445688.07513254916
2010-02-18,451916.0262957826
2010-02-19,449950.2120439827
2010-02-22,451689.6824737201
2010-02-23,448946.67013273446
2010-02-24,457773.1919037141
2010-02-25,452318.3024831522
2010-02-26,453033.0990362358
2010-03-01,482467.75464654673
2010-03-02,475579.7048965729
2010-03-03,447760.32000870997
2010-03-04,449674.2703624776
2010-03-05,453318.632440893
2010-03-08,449600.0340893862
2010-03-09,449220.0292428308
2010-03-10,451406.75038763095
2010-03-11,451850.903513571
2010-03-12,453209.8232091241
2010-03-15,449866.4160778137
2010-03-16,452079.4198809291
2010-03-17,450563.9533738844
2010-03-18,455439.0069488248
2010-03-19,447095.8868040908
2010-03-22,453364.3897151982
2010-03-23,455959.52378303406
2010-03-24,454818.1842968342
2010-03-25,482199.86490843684
2010-03-26,475281.94393142127
2010-03-29,484016.95635257044
2010-03-30,485930.1809343759
2010-03-31,484522.0332980987
2010-04-01,487161.5351325628
2010-04-05,479849.1139671843
2010-04-06,475065.65966634563
2010-04-07,456074.50113718
2010-04-08,469052.316345044
2010-04-09,489476.0670096867
2010-04-12,496388.9083691758
2010-04-13,522359.5597644734
2010-04-14,554160.2754411247
2010-04-15,561723.6670441929
2010-04-16,509791.8407440854
2010-04-19,491690.57418871426
2010-04-20,509101.21038509277
2010-04-21,504309.88366964564
2010-04-22,515846.21160953824
2010-04-23,523395.8100847836
2010-04-26,517774.09825383656
2010-04-27,498984.23825896997
2010-04-28,500097.79064756754
2010-04-29,578461.6971084097
2010-04-30,563386.1798546102
2010-05-03,575635.6492254857
2010-05-04,554395.9264738761
2010-05-05,532306.6032124711
2010-05-06,505991.15638199414
2010-05-07,491805.9765110923
2010-05-10,523748.70240377873
2010-05-11,530847.9454354014
2010-05-12,538308.1189073346
2010-05-13,533065.7704173588
2010-05-14,520634.0725274884
2010-05-17,515607.196193852
2010-05-18,506782.29058295436
2010-05-19,498886.5957842194
2010-05-20,484850.54607331293
2010-05-21,502803.0066405473
2010-05-24,503602.2083206737
2010-05-25,493376.3369260107
2010-05-26,485298.6513954617
2010-05-27,517416.0231886617
2010-05-28,515959.9193550145
2010-06-01,517718.9440318112
2010-06-02,529864.9066493476
2010-06-03,533222.1714615289
2010-06-04,516166.84130269504
2010-06-07,499494.95697026607
2010-06-08,502854.9426902884
2010-06-09,487600.6387658953
2010-06-10,513599.14990614017
2010-06-11,514626.0760494518
2010-06-14,515002.468740766
2010-06-15,526639.2554466522
2010-06-16,524015.14051239024
2010-06-17,512628.01245215745
2010-06-18,520586.2343597184
2010-06-21,531699.6914909398
2010-06-22,528418.7827550676
2010-06-23,530890.7553180688
2010-06-24,519320.4800037329
2010-06-25,530490.5370231466
2010-06-28,521781.2967218419
2010-06-29,492340.90077631874
2010-06-30,486353.1917229731
2010-07-01,493431.47190151876
2010-07-02,484075.8008556245
2010-07-06,482820.27502752515
2010-07-07,510793.5862051284
2010-07-08,511122.51814881666
2010-07-09,504308.8903130262
2010-07-12,501546.15820142557
2010-07-13,523093.9323717976
2010-07-14,526807.5504380609
2010-07-15,530289.0292788473
2010-07-16,518164.0038357786
2010-07-19,530128.6622515606
2010-07-20,542069.8303910595
2010-07-21,527184.9665396026
2010-07-22,552983.259439986
2010-07-23,573619.9515239121
2010-07-26,586182.1981282198
2010-07-27,590229.9980152897
2010-07-28,580522.423188698
2010-07-29,579279.179159158
2010-07-30,593025.0833805933
2010-08-02,612663.7490264531
2010-08-03,613821.7032900848
2010-08-04,624851.0322819146
2010-08-05,618441.0671128338
2010-08-06,624594.1041556116
2010-08-09,631186.6729732729
2010-08-10,633231.5979601861
2010-08-11,607571.4662482293
2010-08-12,596760.3514699931
2010-08-13,597984.2470371787
2010-08-16,605947.6726018459
2010-08-17,613767.5240113811
2010-08-18,604144.710503426
2010-08-19,599128.9160297445
2010-08-20,600395.4536138171
2010-08-23,592376.369171313
2010-08-24,584809.3027482299
2010-08-25,619765.8304822585
2010-08-26,614004.7197882363
2010-08-27,634763.1861563879
2010-08-30,598305.2501424305
2010-08-31,602234.5051363221
2010-09-01,630659.2326770502
2010-09-02,640208.0911777681
2010-09-03,641514.2743727093
2010-09-07,623483.110946397
2010-09-08,638960.1168233023
2010-09-09,636028.2534054787
2010-09-10,640079.4914093106
2010-09-13,656320.8690130531
2010-09-14,656893.9319607342
2010-09-15,656626.9498366633
2010-09-16,654806.8463018859
2010-09-17,651676.3760822276
2010-09-20,687673.416465533
2010-09-21,699183.7820062826
2010-09-22,704901.1257465468
2010-09-23,735906.5551205743
2010-09-24,762854.4372474784
2010-09-27,820221.9587411087
2010-09-28,803699.8458535192
2010-09-29,819025.4314782254
2010-09-30,808847.1833435803
2010-10-01,773088.2773289597
2010-10-04,749988.4047865183
2010-10-05,806952.0154027581
2010-10-06,771193.1099999165
2010-10-07,771909.5766709137
2010-10-08,772946.6497771182
2010-10-11,781909.212861637
2010-10-12,780904.7526408163
2010-10-13,783653.880347858
2010-10-14,768996.9068193883
2010-10-15,772800.9241847127
2010-10-18,812147.0783996247
2010-10-19,791108.8957756887
2010-10-20,784587.9694561568
2010-10-21,804392.547364338
2010-10-22,842951.4562402182
2010-10-25,862481.6163419707
2010-10-26,886101.7136292595
2010-10-27,888152.6252690268
2010-10-28,882303.4318353732
2010-10-29,863061.1140220825
2010-11-01,838024.9255218968
2010-11-02,859095.7482679542
2010-11-03,868734.0850872203
2010-11-04,863522.2522750887
2010-11-05,852222.0461266988
2010-11-08,866470.4701870255
2010-11-09,855615.7112652604
2010-11-10,877792.9386676752
2010-11-11,899233.6747125703
2010-11-12,868412.7776573839
2010-11-15,849426.2919654901
2010-11-16,830255.0449413627
2010-11-17,842987.5176526952
2010-11-18,856814.0218797984
2010-11-19,854330.594196128
2010-11-22,879445.4721979682
2010-11-23,849914.1278990861
2010-11-24,857751.0095550196
2010-11-26,856800.6121101659
2010-11-29,841203.5365614871
2010-11-30,814703.9834367039
2010-12-01,836831.9814780669
2010-12-02,836517.1508930477
2010-12-03,864949.1280479406
2010-12-06,873471.7583632654
2010-12-07,860751.1654311083
2010-12-08,869851.3709350742
2010-12-09,867158.6903668864
2010-12-10,881384.988399395
2010-12-13,857579.487298682
2010-12-14,823270.7900476253
2010-12-15,819350.959041769
2010-12-16,823243.2138744813
2010-12-17,824246.1134059749
2010-12-20,838651.7502944894
2010-12-21,843749.3364581588
2010-12-22,872721.8612358881
2010-12-23,862447.3941390808
2010-12-27,845224.60880548
2010-12-28,833032.6109105784
2010-12-29,836042.4843976441
2010-12-30,830921.4253679041
2010-12-31,814136.1541271836
2011-01-03,872939.5002302321
2011-01-04,849646.7314425444
2011-01-05,932923.479600663
2011-01-06,944561.6058043485
2011-01-07,954860.1890340857
2011-01-10,954670.2549006824
2011-01-11,924454.6674074784
2011-01-12,933996.5990586885
2011-01-13,950935.9274997895
2011-01-14,945729.3249023221
2011-01-18,955538.8367631612
2011-01-19,924522.9853390522
2011-01-20,897941.3145443258
2011-01-21,902424.4140624244
2011-01-24,896310.7334987039
2011-01-25,913430.6968208285
2011-01-26,891449.6849542111
2011-01-27,941641.5392771228
2011-01-28,901160.6382816617
2011-01-31,911616.3568171354
2011-02-01,943446.0207024851
2011-02-02,940780.9732224486
2011-02-03,936530.8003709633
2011-02-04,927380.974875754
2011-02-07,931798.5889703744
2011-02-08,922895.3805244338
2011-02-09,924487.105268319
2011-02-10,965486.3793822778
2011-02-11,960702.5351526991
2011-02-14,982929.7128344236
2011-02-15,956200.7351884954
2011-02-16,947332.7448864831
2011-02-17,912634.5906857254
2011-02-18,887359.4795771658
2011-02-22,831414.9869726977
2011-02-23,806346.7188569825
2011-02-24,824885.5463137256
2011-02-25,832567.139559057
2011-02-28,827779.196703246
2011-03-01,797953.3277605531
2011-03-02,775115.4554119994
2011-03-03,831450.9444190883
2011-03-04,818647.945701173
2011-03-07,753276.6622684174
2011-03-08,740389.6076717977
2011-03-09,682251.9568106191
2011-03-10,646131.7907583606
2011-03-11,673574.3154783838
2011-03-14,683912.3240820218
2011-03-15,689950.4620499995
2011-03-16,657683.9465561978
2011-03-17,670337.7130714778
2011-03-18,658508.8631845249
2011-03-21,682813.6755710383
2011-03-22,681951.6538006875
2011-03-23,703526.8818650548
2011-03-24,776618.5884431492
2011-03-25,780214.549448214
2011-03-28,780202.0326337971
2011-03-29,795448.6236207329
2011-03-30,782134.3121013559
2011-03-31,773929.4200318601
2011-04-01,761278.3119354371
2011-04-04,759294.463219869
2011-04-05,760417.0158471576
2011-04-06,767752.4821103789
2011-04-07,774574.326339879
2011-04-08,756769.817112143
2011-04-11,748726.9401225373
2011-04-12,755199.6040858007
2011-04-13,756121.5159608881
2011-04-14,759865.5537007899
2011-04-15,769538.0305505949
2011-04-18,741210.3056583749
2011-04-19,749017.6393274992
2011-04-20,817411.2940316442
2011-04-21,826635.8351172211
2011-04-25,812858.2141330335
2011-04-26,833186.3174953114
2011-04-27,846913.7746341615
2011-04-28,823862.5944003856
2011-04-29,812474.5425220535
2011-05-02,806740.1141890134
2011-05-03,782271.2756378258
2011-05-04,770509.2548299779
2011-05-05,782971.4255934618
2011-05-06,779882.5831695469
2011-05-09,825901.5134658777
2011-05-10,816587.747944967
2011-05-11,803824.0350922643
2011-05-12,831995.0849756334
2011-05-13,823562.4414150474
2011-05-16,834800.8131631208
2011-05-17,779967.9231264793
2011-05-18,789951.3756826665
2011-05-19,799139.0939104522
2011-05-20,784753.8806318357
2011-05-23,760407.3428585179
2011-05-24,752918.8663000234
2011-05-25,751943.1738175941
2011-05-26,768940.7351392853
2011-05-27,790586.5364189033
2011-05-31,796538.837383681
2011-06-01,779335.3364431008
2011-06-02,805265.876531972
2011-06-03,809771.9493640022
2011-06-06,802926.3867021266
2011-06-07,799410.7659046395
2011-06-08,781437.075640296
2011-06-09,694016.4989087129
2011-06-10,695905.2703141863
2011-06-13,681934.9563585161
2011-06-14,675267.902991048
2011-06-15,670054.5957148923
2011-06-16,658033.8434652742
2011-06-17,649638.7859678103
2011-06-20,651834.3423768701
2011-06-21,661960.3199767469
2011-06-22,684544.6037659815
2011-06-23,697812.4106320709
2011-06-24,707118.936523299
2011-06-27,709250.2470439333
2011-06-28,742757.5819835847
2011-06-29,767912.7296315463
2011-06-30,763375.3481323196
2011-07-01,758677.6462769877
2011-07-05,766687.7761623738
2011-07-06,733453.9159976216
2011-07-07,732798.363177617
2011-07-08,741425.8425242084
2011-07-11,734609.752798777
2011-07-12,753923.7090958029
2011-07-13,755248.9358592957
2011-07-14,735208.730015492
2011-07-15,741148.872170995
2011-07-18,739973.1069181913
2011-07-19,759202.3862930136
2011-07-20,755626.8542804562
2011-07-21,750868.1583222313
2011-07-22,752404.9021673773
2011-07-25,736407.5019868021
2011-07-26,745486.3690421133
2011-07-27,716618.8047729037
2011-07-28,719586.4288823508
2011-07-29,717027.9718457295
2011-08-01,726243.149190919
2011-08-02,696987.6222079748
2011-08-03,688966.3553917704
2011-08-04,633196.6445235857
2011-08-05,638272.2828791981
2011-08-08,596358.246897909
2011-08-09,607246.2245098347
2011-08-10,566843.7164404762
2011-08-11,595616.6935673787
2011-08-12,616945.5282286631
2011-08-15,622577.7875132029
2011-08-16,617868.4768637752
2011-08-17,609012.65088547
2011-08-18,596060.1272464419
2011-08-19,608993.5976133196
2011-08-22,603740.517258886
2011-08-23,618939.6189727043
2011-08-24,625660.0228574456
2011-08-25,614084.1477363568
2011-08-26,627511.5219491067
2011-08-29,641294.0876800943
2011-08-30,638693.1607663273
2011-08-31,643943.9166853072
2011-09-01,638700.1743985851
2011-09-02,620728.4328740425
2011-09-06,634255.1822210146
2011-09-07,653246.4644307747
2011-09-08,640666.8356061217
2011-09-09,616576.1239445403
2011-09-12,630492.4635971197
2011-09-13,634267.0707022846
2011-09-14,632301.3611675609
2011-09-15,627580.2537726755
2011-09-16,629187.1977284363
2011-09-19,606568.8776723165
2011-09-20,608708.6771133387
2011-09-21,590978.1812727698
2011-09-22,546959.117403111
2011-09-23,561532.2473873473
2011-09-26,573417.8018596951
2011-09-27,580118.025957592
2011-09-28,568443.7463160201
2011-09-29,564304.1931636026
2011-09-30,554956.2231978775
2011-10-03,516396.7225627601
2011-10-04,537939.2794491368
2011-10-05,556385.2873349806
2011-10-06,586821.6655851031
2011-10-07,582458.3661077627
2011-10-10,595643.6867452661
2011-10-11,604582.0870458861
2011-10-12,602026.5937275235
2011-10-13,595074.9092066652
2011-10-14,604480.8598489483
2011-10-17,600894.7424381479
2011-10-18,603319.8562986568
2011-10-19,606363.4430612256
2011-10-20,604310.4334078411
2011-10-21,602156.0376398307
2011-10-24,619258.29514757
2011-10-25,612533.6189551156
2011-10-26,599310.5239967299
2011-10-27,598054.0876053232
2011-10-28,589968.1611136504
2011-10-31,600950.8920897313
2011-11-01,593213.5277074777
2011-11-02,587728.9823363645
2011-11-03,594592.1618091475
2011-11-04,593211.7007547076
2011-11-07,588580.593413894
2011-11-08,600323.2939770715
2011-11-09,588090.9026585676
2011-11-10,578552.0117028774
2011-11-11,586961.1563573107
2011-11-14,590293.9963506702
2011-11-15,583031.2313984775
2011-11-16,559148.7379616573
2011-11-17,561383.2899928807
2011-11-18,558109.1734849929
2011-11-21,555213.8413780949
2011-11-22,571681.9918172349
2011-11-23,565837.9484661721
2011-11-25,565759.1293555133
2011-11-28,579906.8496831805
2011-11-29,574317.7640258186
2011-11-30,613155.609223081
2011-12-01,625848.2195310027
2011-12-02,594081.7952367128
2011-12-05,626590.4827297814
2011-12-06,626628.1035489276
2011-12-07,618055.6055100198
2011-12-08,616322.0056339812
2011-12-09,650916.2735541556
2011-12-12,614815.8032629422
2011-12-13,595533.5928097385
2011-12-14,593152.9312160537
2011-12-15,606398.4445132008
2011-12-16,625127.435315406
2011-12-19,614279.427968867
2011-12-20,630075.893477867
2011-12-21,621455.0213007159
2011-12-22,628528.3950789705
2011-12-23,634935.4646092507
2011-12-27,648437.0482553744
2011-12-28,647226.5810289102
2011-12-29,652366.4835667284
2011-12-30,659132.5038192068
2012-01-03,699765.1084223896
2012-01-04,725007.3049844119
2012-01-05,719909.783820538
2012-01-06,714831.84870997
2012-01-09,723133.6324337004
2012-01-10,713065.4037445429
2012-01-11,729881.6001796345
2012-01-12,735500.0671367474
2012-01-13,728779.4343910686
2012-01-17,736680.5050535302
2012-01-18,760029.6901342634
2012-01-19,778835.9514368419
2012-01-20,732496.4978388409
2012-01-23,715236.8334361421
2012-01-24,724114.9421482574
2012-01-25,736563.1138365808
2012-01-26,726642.0731817272
2012-01-27,736031.4707920788
2012-01-30,733690.641947575
2012-01-31,741804.527165996
2012-02-01,732003.9402053477
2012-02-02,746934.2164963887
2012-02-03,809456.5960559492
2012-02-06,796163.0204331139
2012-02-07,809936.2633201347
2012-02-08,849447.3107372177
2012-02-09,1032346.5063830162
2012-02-10,1045986.3314807005
2012-02-13,1048689.5051379804
2012-02-14,1080253.9927100365
2012-02-15,1056654.0320474585
2012-02-16,1112962.8073944417
2012-02-17,1095785.3621205993
2012-02-21,1086693.1160466364
2012-02-22,1071970.598122998
2012-02-23,1108052.064681023
2012-02-24,1129252.413775203
2012-02-27,1085292.8168023217
2012-02-28,1105086.7428337305
2012-02-29,1060800.4273698078
2012-03-01,1117511.7698220492
2012-03-02,1113395.492399157
2012-03-05,1132548.7099195868
2012-03-06,1093956.741269061
2012-03-07,1129334.1587023241
2012-03-08,1147225.7548945413
2012-03-09,1164691.3361128503
2012-03-12,1142063.2177144922
2012-03-13,1147965.9728803358
2012-03-14,1119578.2911232628
2012-03-15,1078114.3371039482
2012-03-16,1084211.4615851527
2012-03-19,1071418.9800023038
2012-03-20,1077499.9286871487
2012-03-21,1084065.764866256
2012-03-22,1143044.6795289372
2012-03-23,1144430.6901573616
2012-03-26,1141538.1850910103
2012-03-27,1115399.326692606
2012-03-28,1109743.114520108
2012-03-29,1103168.887531182
2012-03-30,1097083.3642426378
2012-04-02,1143518.6087106352
2012-04-03,1140268.088065162
2012-04-04,1119573.9018392046
2012-04-05,1039563.3006881416
2012-04-09,1073219.743862202
2012-04-10,1036500.8415706553
2012-04-11,1046876.2208654709
2012-04-12,1102958.3603802824
2012-04-13,1122272.9507477558
2012-04-16,1178291.0181210337
2012-04-17,1148004.9562625636
2012-04-18,1199643.939807761
2012-04-19,1190375.9776400886
2012-04-20,1211696.2254891235
2012-04-23,1216996.393365409
2012-04-24,1242314.4403084805
2012-04-25,1300302.3114049
2012-04-26,1303640.0709109677
2012-04-27,1229104.1437474156
2012-04-30,1296082.187833539
2012-05-01,1348398.314450586
2012-05-02,1363342.7704526754
2012-05-03,1317854.193849841
2012-05-04,1280721.94718453
2012-05-07,1307243.5155944587
2012-05-08,1279570.7282768434
2012-05-09,1286858.3552783758
2012-05-10,1328014.073062955
2012-05-11,1312947.4395151616
2012-05-14,1323362.538804056
2012-05-15,1320591.5419047386
2012-05-16,1270420.3312162643
2012-05-17,1199018.2657901237
2012-05-18,1123070.492395558
2012-05-21,1161196.8769355535
2012-05-22,1101752.869308913
2012-05-23,1078833.0860109702
2012-05-24,1102824.670681648
2012-05-25,1094644.0531995143
2012-05-29,1049610.4835681843
2012-05-30,1022385.2155279445
2012-05-31,988465.6893947653
2012-06-01,924751.8247364298
2012-06-04,939447.124438737
2012-06-05,956198.5180116895
2012-06-06,994838.3640945817
2012-06-07,958144.3452432537
2012-06-08,984661.7353250952
2012-06-11,952308.7862158511
2012-06-12,967712.1132288398
2012-06-13,960420.3740879104
2012-06-14,967595.2644433976
2012-06-15,976749.56070826
2012-06-18,995512.958954547
2012-06-19,987184.9669069484
2012-06-20,1016817.0758535092
2012-06-21,993267.5683255582
2012-06-22,1038912.4917151808
2012-06-25,1007032.3243323314
2012-06-26,1024714.4634724779
2012-06-27,1046647.9562165969
2012-06-28,899132.786229804
2012-06-29,958335.4011772939
2012-07-02,954195.1086548733
2012-07-03,953040.2851206486
2012-07-05,953620.0417954761
2012-07-06,943744.6152058758
2012-07-09,937648.9447958475
2012-07-10,937884.3621196238
2012-07-11,921396.4847998144
2012-07-12,923549.4984167826
2012-07-13,930831.8724573104
2012-07-16,923526.3856411545
2012-07-17,933442.1340901708
2012-07-18,942068.9972682998
2012-07-19,956241.9586973112
2012-07-20,949705.1022365938
2012-07-23,928764.685552624
2012-07-24,909841.2487578952
2012-07-25,919494.5285698076
2012-07-26,919494.5285698076
2012-07-27,922755.2107653446
2012-07-30,931550.0552686519
2012-07-31,911617.4742623696
2012-08-01,920657.6596725731
2012-08-02,927309.685295882
2012-08-03,923260.331255079
2012-08-06,961044.8138590207
2012-08-07,954895.3050883128
2012-08-08,944702.502048607
2012-08-09,955005.9211549489
2012-08-10,957235.0550736481
2012-08-13,953658.8477351422
2012-08-14,985146.3335037366
2012-08-15,998131.9374509093
2012-08-16,999003.2261311592
2012-08-17,1003376.0915412745
2012-08-20,1014736.1631254643
2012-08-21,1001850.9236303146
2012-08-22,1003570.5766530104
2012-08-23,1014814.1028892145
2012-08-24,1027334.1609275979
2012-08-27,1013031.1189723081
2012-08-28,1024476.0648582189
2012-08-29,1023911.9880899306
2012-08-30,979221.1727400464
2012-08-31,975393.6740285661
2012-09-04,994630.861099556
2012-09-05,997889.1533793932
2012-09-06,1037733.1381850938
2012-09-07,1060430.5422529061
2012-09-10,1017575.9114406971
2012-09-11,1049644.0628498502
2012-09-12,1062841.4802955126
2012-09-13,1104825.0386405464
2012-09-14,1114422.9522719719
2012-09-17,1087131.2421020765
2012-09-18,1108157.8876466805
2012-09-19,1174303.7322116792
2012-09-20,1202440.6417008038
2012-09-21,1213443.6713586
2012-09-24,1228892.3168230357
2012-09-25,1203106.9250697938
2012-09-26,1179783.9542687389
