date,equity
2012-09-25,102018.88570340225
2012-09-26,101187.87465666914
2012-09-27,102582.58318464016
2012-09-28,101736.86989180483
2012-10-01,101588.51086295502
2012-10-02,101885.22892065466
2012-10-03,102538.14230437658
2012-10-04,102894.17055942047
2012-10-05,102345.17532428478
2012-10-08,101410.5802709223
2012-10-09,99792.16370282751
2012-10-10,99288.77884480443
2012-10-11,98977.19147002413
2012-10-12,98932.75058976056
2012-10-15,99659.67641692898
2012-10-16,101069.25426198066
2012-10-17,101009.94406463641
2012-10-18,99837.77407994012
2012-10-19,97448.99323028396
2012-10-22,97953.54758515608
2012-10-23,97018.78546081517
2012-10-24,96683.47400709717
2012-10-25,96677.45945187355
2012-10-26,96959.47526347094
2012-10-31,96365.87207709324
2012-11-01,97735.18581634221
2012-11-02,96692.3287689542
2012-11-05,97330.37283559548
2012-11-06,97508.47049860664
2012-11-07,95208.73848045604
2012-11-08,93710.11180389878
2012-11-09,94110.74801018466
2012-11-12,94095.87869310398
2012-11-13,93443.13238036048
2012-11-14,92345.14191008909
2012-11-15,92033.38746433034
2012-11-16,92434.19074159466
2012-11-19,94630.83996605118
2012-11-20,94659.74324532035
2012-11-21,94852.54315443373
2012-11-23,96291.69256266832
2012-11-26,96708.70172484078
2012-11-27,96380.74139417389
2012-11-28,97211.58536992857
2012-11-29,97790.3192392256
2012-11-30,97627.09089329511
2012-12-03,97434.1239132033
2012-12-04,97374.81371585904
2012-12-05,96296.53762104294
2012-12-06,96914.86731222893
2012-12-07,96336.30051391033
2012-12-10,96618.1492545293
2012-12-11,97879.36807073117
2012-12-12,97671.53177355869
2012-12-13,96901.66870493261
2012-12-14,95980.10518788804
2012-12-17,97256.19332117058
2012-12-18,98735.77390618631
2012-12-19,98310.2441241137
2012-12-20,98309.57584019996
2012-12-21,97275.07234173366
2012-12-24,97081.10293577124
2012-12-26,96230.71165553975
2012-12-27,96081.51727179775
2012-12-28,95156.61233518449
2012-12-31,97170.82005119056
2013-01-02,100258.96001657344
2013-01-03,99740.03755755594
2013-01-04,99408.56873634196
2013-01-07,99438.97565441702
2013-01-08,99244.5050355193
2013-01-09,99617.40745938504
2013-01-10,100214.184994353
2013-01-11,100348.51006101433
2013-01-14,99900.92690978835
2013-01-15,99408.56873634196
2013-01-16,99811.37686534748
2013-01-17,100288.86572171323
2013-01-18,100064.99061061103
2013-01-22,100229.2213824121
2013-01-23,100840.86823446072
2013-01-24,99453.34375856239
2013-01-25,99960.57124908947
2013-01-28,100184.44636019168
2013-01-29,100199.31567727235
2013-01-30,99990.47695422923
2013-01-31,99766.60184312703
2013-02-01,100945.28759598228
2013-02-04,99184.8606962182
2013-02-05,100646.8988284983
2013-02-06,100318.771426853
2013-02-07,100408.15440031543
2013-02-08,101437.64576942868
2013-02-11,101467.55147456845
2013-02-12,101049.70695750383
2013-02-13,101407.74006428893
2013-02-14,101378.00143012758
2013-02-15,101079.6126626436
2013-02-19,101810.71526427288
2013-02-20,100244.09069949278
2013-02-21,99169.82430815908
2013-02-22,100168.07340430509
2013-02-25,98931.24695095465
2013-02-26,99304.14937482041
2013-02-27,100317.26778804709
2013-02-28,100109.76563283145
2013-03-01,100527.61014989608
2013-03-04,100975.19330112205
2013-03-05,102467.13713854195
2013-03-06,102213.5233932784
2013-03-07,102482.00645562261
2013-03-08,102601.29513422483
2013-03-11,102899.6839017088
2013-03-12,102526.78147784305
2013-03-13,102392.45641118173
2013-03-14,102735.62020088613
2013-03-15,102450.4300406985
2013-03-18,102226.22078763944
2013-03-19,102031.75016874168
2013-03-20,102748.15052426873
2013-03-21,101583.16459164511
2013-03-22,102570.05286125757
2013-03-25,102196.31508249967
2013-03-26,102749.48709209621
2013-03-27,102885.64993952031
2013-03-28,103138.42832989169
2013-04-01,102435.56072361783
2013-04-02,103243.01476239166
2013-04-03,102300.90151499964
2013-04-04,102330.80722013941
2013-04-05,101479.91472697262
2013-04-08,102016.88085166103
2013-04-09,102704.71206987576
2013-04-10,104701.04319118934
2013-04-11,104663.61929202001
2013-04-12,104588.93856465982
2013-04-15,102525.27783903715
2013-04-16,103886.07095838596
2013-04-17,101859.83413193263
2013-04-18,100445.07708654946
2013-04-19,101822.41023276329
2013-04-22,102869.27698363372
2013-04-23,103856.16525324619
2013-04-24,103811.39023102574
2013-04-25,104364.56224062231
2013-04-26,104035.59948408483
2013-04-29,104992.74911953596
2013-04-30,105755.2610651109
2013-05-01,105261.9004657939
2013-05-02,106592.78788000294
2013-05-03,107848.99456685179
2013-05-06,108267.67443880858
2013-05-07,108207.86302852906
2013-05-08,108731.12933298583
2013-05-09,108576.42160695551
2013-05-10,109239.69339134039
2013-05-13,109374.18552898013
2013-05-14,109942.56099761422
2013-05-15,110166.77025067329
2013-05-16,110047.14743011422
2013-05-17,111108.88349806533
2013-05-20,110944.48565528581
2013-05-21,111064.10847584487
2013-05-22,110090.58588450718
2013-05-23,109837.8074941358
2013-05-24,109777.99608385628
2013-05-28,110495.73300721079
2013-05-29,109972.466702754
2013-05-30,110555.54441749031
2013-05-31,109538.75044273809
2013-06-03,109733.05399065738
2013-06-04,109164.84559300175
2013-06-05,107744.24106337337
2013-06-06,108267.67443880858
2013-06-07,109748.09037871649
2013-06-10,109792.86540093695
2013-06-11,108701.22362784606
2013-06-12,107445.18401197565
2013-06-13,108805.9771313245
2013-06-14,108088.24020796997
2013-06-17,109134.93988786198
2013-06-18,110032.27811303355
2013-06-19,108805.9771313245
2013-06-20,106211.36483623703
2013-06-21,105654.35019413647
2013-06-24,104604.14202369735
2013-06-25,105369.32710492726
2013-06-26,106314.44762993112
2013-06-27,106764.36977485515
2013-06-28,106914.3995134893
2013-07-01,107574.49694928394
2013-07-02,107619.43904248282
2013-07-03,108055.9955091321
2013-07-05,108879.65543281408
2013-07-08,108984.57600727094
2013-07-09,109644.67344306556
2013-07-10,110274.69810274197
2013-07-11,112464.83155903955
2013-07-12,112960.02993911933
2013-07-15,113214.98025221036
2013-07-16,113064.95051357619
2013-07-17,113349.97360278541
2013-07-18,113064.95051357619
2013-07-19,111894.78538062112
2013-07-22,112224.91763400764
2013-07-23,111399.75407151974
2013-07-24,111759.79203004607
2013-07-25,112464.83155903955
2013-07-26,113064.95051357619
2013-07-29,112854.94229368404
2013-07-30,113455.06124822069
2013-07-31,113665.06946811285
2013-08-01,114820.19821300881
2013-08-02,115465.0921897659
2013-08-05,115540.10705908299
2013-08-06,114850.10391814861
2013-08-07,114640.09569825644
2013-08-08,115210.14187667488
2013-08-09,114745.18334369172
2013-08-12,115015.17004484186
2013-08-13,115660.23109257736
2013-08-14,115225.178264734
2013-08-15,113274.95873346833
2013-08-16,113237.53483429899
2013-08-19,113034.877737458
2013-08-20,113530.07611753778
2013-08-21,113139.96538289328
2013-08-22,114249.98496361196
2013-08-23,115015.17004484186
2013-08-26,115075.14852609983
2013-08-27,112719.94894310899
2013-08-28,113155.0017709524
2013-08-29,113950.09255732204
2013-08-30,113214.98025221036
2013-09-03,113860.04129994586
2013-09-04,115075.14852609983
2013-09-05,115270.12035793287
2013-09-06,115405.11370850794
2013-09-09,116755.21428523694
2013-09-10,117325.26046365539
2013-09-11,117100.38292668256
2013-09-12,117025.3680573655
2013-09-13,117100.38292668256
2013-09-16,116785.28706135516
2013-09-17,117565.34145966572
2013-09-18,118975.42051765273
2013-09-19,119260.44360686194
2013-09-20,118843.26737371105
2013-09-23,118610.0362878165
2013-09-24,118610.0362878165
2013-09-25,118203.8867392423
2013-09-26,119121.6076237829
2013-09-27,118971.24374319185
2013-09-30,118685.21822811202
2013-10-01,119888.96462773244
2013-10-02,119843.85546355514
2013-10-03,118444.6360191664
2013-10-04,119467.77869109913
2013-10-07,118474.7087952846
2013-10-08,116187.674171495
2013-10-09,115826.46671611967
2013-10-10,118279.06867953781
2013-10-11,119211.99302311595
2013-10-14,120054.53196736102
2013-10-15,119588.06979557195
2013-10-16,120942.18007578341
2013-10-17,121634.35513943745
2013-10-18,123605.45854300742
2013-10-21,123876.2805990497
2013-10-22,124056.88432673739
2013-10-23,123304.56371084692
2013-10-24,123846.2078229315
2013-10-25,124733.85593135389
2013-10-28,124763.92870747208
2013-10-29,124974.60521127794
2013-10-30,124854.31410680515
2013-10-31,124568.45566270374
2013-11-01,124598.52843882196
2013-11-04,124779.13216650962
2013-11-05,124914.45965904156
2013-11-06,124884.38688292335
2013-11-07,122537.20670689736
2013-11-08,124192.21181926929
2013-11-11,123996.57170352254
2013-11-12,124192.21181926929
2013-11-13,125696.85305105023
2013-11-14,126088.13328254379
2013-11-15,126328.88256246784
2013-11-18,125095.06338672922
2013-11-19,124733.85593135389
2013-11-20,124432.9610991934
2013-11-21,125696.85305105023
2013-11-22,126373.99172664517
2013-11-25,126674.88655880565
2013-11-26,127336.98884634148
2013-11-27,128224.63695476388
2013-11-29,128991.99395871341
2013-12-02,128615.9171862574
2013-12-03,128510.49539886527
2013-12-04,128630.9535743165
2013-12-05,128465.38623468795
2013-12-06,129398.31057826607
2013-12-09,129924.91830229155
2013-12-10,129834.69997393693
2013-12-11,128164.49140252743
2013-12-12,127833.52379424874
2013-12-13,127667.95645462019
2013-12-16,128375.16790633334
2013-12-17,128119.38223835014
2013-12-18,129608.98708207195
2013-12-19,129247.77962669662
2013-12-20,130564.63307871715
2013-12-23,131938.29066340547
2013-12-24,131998.6032866203
2013-12-26,132436.3292501186
2013-12-27,132104.1921449909
2013-12-30,131908.0508163088
2013-12-31,132768.46635524638
2014-01-02,131726.94587568584
2014-01-03,130775.97786643678
2014-01-06,130292.97566778271
2014-01-07,131500.56469990712
2014-01-08,131787.2584989007
2014-01-09,131349.53253540234
2014-01-10,131772.2221108416
2014-01-13,129825.00985718775
2014-01-14,132300.50054465138
2014-01-15,133387.29725936768
2014-01-16,133402.33364742677
2014-01-17,132647.67403783824
2014-01-21,133658.95467030213
2014-01-22,134006.128163489
2014-01-23,133553.36581193155
2014-01-24,130926.8429599631
2014-01-27,129658.94130462388
2014-01-28,129583.59229334991
2014-01-29,128194.89832060253
2014-01-30,130564.63307871715
2014-01-31,130217.45958553032
2014-02-03,127228.8939232944
2014-02-04,128164.65847350589
2014-02-05,127832.52136837815
2014-02-06,129462.79997594179
2014-02-07,131772.2221108416
2014-02-10,132526.88172043013
2014-02-11,134036.36801058563
2014-02-12,134292.82196248256
2014-02-13,135289.06620688734
2014-02-14,135560.89068880025
2014-02-18,136224.9978280773
2014-02-19,135289.06620688734
2014-02-20,135923.10057004617
2014-02-21,135741.99562942318
2014-02-24,136466.4153919151
2014-02-25,136315.55029838876
2014-02-26,136194.75798098065
2014-02-27,137078.56345689905
2014-02-28,136927.03007945896
2014-03-03,135911.5726725342
2014-03-04,137639.42073150357
2014-03-05,138018.33771059298
2014-03-06,137897.04418024953
2014-03-07,137215.06044628
2014-03-10,137336.35397662342
2014-03-11,136745.0897839438
2014-03-12,137260.5037524142
2014-03-13,135320.475550833
2014-03-14,134395.90475617663
2014-03-17,135578.098999579
2014-03-18,137215.06044628
2014-03-19,136472.2628761603
2014-03-20,136851.17985524973
2014-03-21,135204.5282917995
2014-03-24,134019.66091274217
2014-03-25,134460.2270828739
2014-03-26,132728.3693204221
2014-03-27,131982.39740171214
2014-03-28,132242.19277317778
2014-03-31,133184.13894959135
2014-04-01,135523.63386060935
2014-04-02,135872.97927651583
2014-04-03,134794.36903974286
2014-04-04,131209.19291351739
2014-04-07,129963.51169830991
2014-04-08,131163.58253640478
2014-04-09,133412.02376417597
2014-04-10,129279.85725455605
2014-04-11,127775.88430668887
2014-04-14,128778.6443192526
2014-04-15,129204.00703034678
2014-04-16,130920.66133376106
2014-04-17,130950.90118085768
2014-04-21,131923.25427534635
2014-04-22,132971.45759404424
2014-04-23,131801.62660304605
2014-04-24,133062.51127729105
2014-04-25,130935.69772182015
2014-04-28,131361.06043291432
2014-04-29,132409.43082259066
2014-04-30,132758.7762384972
2014-05-01,133153.73203151627
2014-05-02,132910.6437578941
2014-05-05,133609.50166068552
2014-05-06,131877.64389823374
2014-05-07,131497.89156425218
2014-05-08,131376.26389195188
2014-05-09,131862.4404391962
2014-05-12,134034.8643717797
2014-05-13,134125.9180550265
2014-05-14,133427.22722321353
2014-05-15,132371.3386395076
2014-05-16,133244.9527857415
2014-05-19,134171.5284321391
2014-05-20,133685.5189558732
2014-05-21,134961.60708915576
2014-05-22,135554.04077868443
2014-05-23,136541.4302612322
2014-05-27,138244.38474441483
2014-05-28,137817.51839451471
2014-05-29,138698.65073477817
2014-05-30,138713.8541938157
2014-06-02,138577.19013345632
2014-06-03,138516.37629730615
2014-06-04,139032.79269164713
2014-06-05,140202.62368264535
2014-06-06,141007.7387277211
2014-06-09,140901.48158543676
2014-06-10,141144.40278808048
2014-06-11,141114.16294098384
2014-06-12,139838.07480770128
2014-06-13,140248.23405975796
2014-06-16,140369.69466107982
2014-06-17,140445.7119562675
2014-06-18,141235.62354230572
2014-06-19,141144.40278808048
2014-06-20,141310.6384116228
2014-06-23,141341.0453296979
2014-06-24,141204.0471273816
2014-06-25,142102.72192038066
2014-06-26,142178.90628654676
2014-06-27,142803.41760393488
2014-06-30,143047.17416147076
2014-07-01,144616.13771994898
2014-07-02,144859.72720650642
2014-07-03,145773.77252952143
2014-07-07,145332.0368625407
2014-07-08,143580.29765365517
2014-07-09,144646.54463802403
2014-07-10,144189.6055120057
2014-07-11,145118.68722307985
2014-07-14,145986.95509800385
2014-07-15,145484.40559487295
2014-07-16,146063.13946416994
2014-07-17,144127.12096607123
2014-07-18,146413.48730594706
2014-07-21,146230.71165553972
2014-07-22,147159.96043759232
2014-07-23,148099.73469128626
2014-07-24,147936.6734163342
2014-07-25,147357.93954703718
2014-07-28,147403.54992414976
2014-07-29,147144.58990757633
2014-07-30,147723.49084785182
2014-07-31,144737.93246322768
2014-08-01,144204.80897104327
2014-08-04,145194.87158924597
2014-08-05,144083.01422776454
2014-08-06,143976.2558725449
2014-08-07,143519.3167465266
2014-08-08,144555.15681282035
2014-08-11,145408.2212287068
2014-08-12,145347.24032157823
2014-08-13,146885.6298910029
2014-08-14,147647.30648168566
2014-08-15,148363.2056242774
2014-08-18,149505.6369748124
2014-08-19,150343.4979316613
2014-08-20,150343.4979316613
2014-08-21,150648.06832534735
2014-08-22,150876.6214238457
2014-08-25,151409.74491603015
2014-08-26,151562.11364836237
2014-08-27,151592.52056643745
2014-08-28,151424.94837506764
2014-08-29,151988.47878532714
2014-09-02,152430.21445230793
2014-09-03,151531.53965930885
2014-09-04,151394.5414569926
2014-09-05,152156.05097669692
2014-09-08,152445.58498232387
2014-09-09,151181.19181753177
2014-09-10,152430.21445230793
2014-09-11,152308.4197090292
2014-09-12,151531.53965930885
2014-09-15,150069.33445605033
2014-09-16,151379.33799795504
2014-09-17,151607.724025475
2014-09-18,152750.15537600993
2014-09-19,152655.25906025915
2014-09-22,151235.1557435661
2014-09-23,150822.99163976824
2014-09-24,152441.40820786302
2014-09-25,149234.9819897485
2014-09-26,150822.99163976824
2014-09-29,150624.5113173881
2014-09-30,150838.1950988058
2014-10-01,148425.85724119036
2014-10-02,148425.85724119036
2014-10-03,149891.570934996
2014-10-06,149570.96172738026
2014-10-07,147448.65908832708
2014-10-08,150319.10556880987
2014-10-09,147891.39718117844
2014-10-10,144196.45542212154
2014-10-13,141936.6533678168
2014-10-14,141951.85682685435
2014-10-15,141035.8066520981
2014-10-16,140150.16339541692
2014-10-17,141997.8013459238
2014-10-20,144120.103984977
2014-10-21,147906.600640216
2014-10-22,147143.25333974886
2014-10-23,149357.11087498412
2014-10-24,150578.73386929705
2014-10-27,150685.49222451667
2014-10-28,152960.49773785897
2014-10-29,152395.63075977197
2014-10-30,152716.23996738775
2014-10-31,154823.3391474034
2014-11-03,155281.44777027072
2014-11-04,154762.19116929636
2014-11-05,154777.56169931233
2014-11-06,155266.07724025476
2014-11-07,155128.74489598162
2014-11-10,155678.40841503104
2014-11-11,156166.92395597347
2014-11-12,156441.75571549818
2014-11-13,157113.54811978323
2014-11-14,157602.23073170404
2014-11-17,157128.9186497992
2014-11-18,158304.5971250426
2014-11-19,157587.02727266654
2014-11-20,158289.22659502664
2014-11-21,158594.63234360487
2014-11-24,159831.4587969553
2014-11-25,160075.7165674265
2014-11-26,161114.0626983968
2014-11-28,161862.20653982638
2014-12-01,160029.93911933547
2014-12-02,160671.15753456697
2014-12-03,160961.3598241077
2014-12-04,160885.0083869631
2014-12-05,160900.21184600066
2014-12-08,159755.10735981076
2014-12-09,160258.99343076916
2014-12-10,157739.5630759772
2014-12-11,158487.87398838525
2014-12-12,156762.36492311396
2014-12-15,155143.94835501915
2014-12-16,152655.25906025915
2014-12-17,155434.15064455985
2014-12-18,159174.8698517078
2014-12-19,159874.89725134827
2014-12-22,160273.3615349145
2014-12-23,159706.32263410787
2014-12-24,159844.32326229475
2014-12-26,160978.401063908
2014-12-29,160947.66000387605
2014-12-30,159874.89725134827
2014-12-31,158235.09559801384
2015-01-02,157760.11280632464
2015-01-05,155445.84561305025
2015-01-06,153361.63515708013
2015-01-07,155338.58604489532
2015-01-08,158311.78117711528
2015-01-09,157269.592413641
2015-01-12,155629.7907603066
2015-01-13,155583.84624123713
2015-01-14,154725.6026250192
2015-01-15,152717.9106771721
2015-01-16,154511.08348870935
2015-01-20,155737.05032846154
2015-01-21,156533.97889559402
2015-01-22,159430.48844871254
2015-01-23,159783.0082132093
2015-01-26,159599.06306595294
2015-01-27,155461.21614306624
2015-01-28,154664.28757593376
2015-01-29,156150.88514204376
2015-01-30,154940.12176132906
2015-02-02,156288.88577023064
2015-02-03,157790.68679537816
2015-02-04,157652.85323816972
2015-02-05,159016.65363513035
2015-02-06,158051.31752173594
2015-02-09,157545.42659903635
2015-02-10,159997.52734951916
2015-02-11,160579.93678034176
2015-02-12,162449.62810000204
2015-02-13,163844.1695569946
2015-02-17,163997.54071519745
2015-02-18,164227.4303815233
2015-02-19,165039.56240769327
2015-02-20,166143.066220253
2015-02-23,166311.6408374934
2015-02-24,166434.27093566433
2015-02-25,166020.43612208212
2015-02-26,166863.30920828404
2015-02-27,166127.69569023704
2015-03-02,167629.663786363
2015-03-03,166848.10574924655
2015-03-04,166204.38126933848
2015-03-05,166495.58598474978
2015-03-06,164610.52413507356
2015-03-09,165085.67399774122
2015-03-10,162020.58982738227
2015-03-11,161085.66063206294
2015-03-12,162143.05285457472
2015-03-13,161438.18039655968
2015-03-16,163522.3908525298
2015-03-17,163783.02157888756
2015-03-18,165392.08217219004
2015-03-19,165637.34236853186
2015-03-20,166709.60390812432
2015-03-23,166386.98984876735
2015-03-24,165787.87332010132
2015-03-25,161993.85847083275
2015-03-26,161440.85353221462
2015-03-27,162086.0816509286
2015-03-30,163944.74628601214
2015-03-31,162208.87882007792
2015-04-01,161364.00088213477
2015-04-02,161471.59459224658
2015-04-06,162792.624818728
2015-04-07,162516.12234941893
2015-04-08,163806.4115158684
2015-04-09,164835.5687430248
2015-04-10,165511.53792177068
2015-04-13,165096.70068231787
2015-04-14,164620.5483937796
2015-04-15,165649.705620936
2015-04-16,165419.31474167487
2015-04-17,162838.73640877593
2015-04-20,165280.97997153114
2015-04-21,165987.69021030897
2015-04-22,166893.88319733756
2015-04-23,167523.74078603555
2015-04-24,169797.07558959347
2015-04-27,169367.03489110316
2015-04-28,169029.0503017302
2015-04-29,167969.15201454185
2015-04-30,165327.09156157903
2015-05-01,167508.37025601958
2015-05-04,167784.87272532863
2015-05-05,165050.58909226998
2015-05-06,163914.00522598022
2015-05-07,164897.0508630887
2015-05-08,166955.36531740145
2015-05-11,166310.1371986875
2015-05-12,165557.48244084016
2015-05-13,165895.46703021313
2015-05-14,168322.50713393078
2015-05-15,168322.50713393078
2015-05-18,169059.79136176212
2015-05-19,168875.5120725489
2015-05-20,168982.93871168228
2015-05-21,169858.55770965735
2015-05-22,169689.64895046013
2015-05-26,167738.7611352807
2015-05-27,170442.30370830745
2015-05-28,170058.2075288866
2015-05-29,169044.4208317462
2015-06-01,169612.79630038026
2015-06-02,169075.16189177812
2015-06-03,169582.05524034833
2015-06-04,168291.76607389885
2015-06-05,167892.29936446203
2015-06-08,166187.34002953817
2015-06-09,165910.8375602291
2015-06-10,168184.17236378705
2015-06-11,168429.93377306417
2015-06-12,167047.5884974973
2015-06-15,166218.0810895701
2015-06-16,167124.2740765987
2015-06-17,167585.22290609943
2015-06-18,170027.46646885463
2015-06-19,169187.0994473292
2015-06-22,170434.2843013426
2015-06-23,170572.78614246479
2015-06-24,169695.16229274846
2015-06-25,169356.50941946177
2015-06-26,168232.62294753306
2015-06-29,164260.3433642749
2015-06-30,164845.42593075245
2015-07-01,166154.0929048297
2015-07-02,166200.37156585604
2015-07-06,165815.44003154302
2015-07-07,166231.112625888
2015-07-08,163336.60792451067
2015-07-09,163244.2176734364
2015-07-10,165738.4203104847
2015-07-13,168648.29554187803
2015-07-14,169756.81148379078
2015-07-15,169941.5919859393
2015-07-16,172343.23730093494
2015-07-17,174883.7185990096
2015-07-20,175484.17169550314
2015-07-21,175376.41091441287
2015-07-22,173390.2711227838
2015-07-23,172743.53936526398
2015-07-24,171050.10792785208
2015-07-27,169633.68017268457
2015-07-28,171096.2195179
2015-07-29,171742.95127541988
2015-07-30,172558.92593409386
2015-07-31,172358.77490192934
2015-08-03,171819.80392549973
2015-08-04,171496.52158222898
2015-08-05,172820.55908632223
2015-08-06,170049.35276702957
2015-08-07,169833.83120484906
2015-08-10,171773.6923354518
2015-08-11,169572.03098164225
2015-08-12,170157.11354811979
2015-08-13,169879.94279489698
2015-08-14,170141.74301810382
2015-08-17,171558.17077327133
2015-08-18,170680.546923555
2015-08-19,169556.66045162626
2015-08-20,164860.79646076838
2015-08-21,157655.5263738247
2015-08-24,151589.5132888256
2015-08-25,151019.80125236406
2015-08-26,158625.3734036368
2015-08-27,162643.76457694286
2015-08-28,162613.02351691094
2015-08-31,160596.1426652499
2015-09-01,155576.9963311213
2015-09-02,159964.94850872448
2015-09-03,159179.71491008243
2015-09-04,157285.96536952758
2015-09-08,161720.02913717864
2015-09-09,159903.29931768213
2015-09-10,161643.00941612033
2015-09-11,162536.00379585265
2015-09-14,162043.31148044937
2015-09-15,163952.43155102013
2015-09-16,164876.16699078438
2015-09-17,164937.8161818267
2015-09-18,162591.9725736282
2015-09-21,163101.2049158965
2015-09-22,160662.80398564527
2015-09-23,160786.26943870832
2015-09-24,160199.6832334249
2015-09-25,158841.56324973103
2015-09-28,154319.62014742344
2015-09-29,153517.0111670242
2015-09-30,157051.3977158056
2015-10-01,157761.2823031737
2015-10-02,160523.8009315878
2015-10-05,162823.53294973838
2015-10-06,162051.83210034954
2015-10-07,163024.01812385974
2015-10-08,163672.25352018554
2015-10-09,164413.04623856398
2015-10-12,164814.35072876362
2015-10-13,163749.44031222226
2015-10-14,163487.13887608013
2015-10-15,166172.4707124575
2015-10-16,166866.9847698096
2015-10-19,167823.96733428232
2015-10-20,166959.70916284077
2015-10-21,165941.07740732573
2015-10-22,169320.9233010552
2015-10-23,174059.056249457
2015-10-26,174167.15117250415
2015-10-27,174522.009930699
2015-10-28,175972.854307424
2015-10-29,175695.01527028743
2015-10-30,174907.9438908826
2015-11-02,176883.39113989187
2015-11-03,177500.71840520727
2015-11-04,177516.08893522326
2015-11-05,177037.76472396532
2015-11-06,177161.23017702842
2015-11-09,175278.34025007184
2015-11-10,174830.75709884588
2015-11-11,174614.73432373008
2015-11-12,172916.95904087892
2015-11-13,169521.57554615504
2015-11-16,171960.14354738468
2015-11-17,172068.07139945336
2015-11-18,175370.89757212455
2015-11-19,175494.3630251876
2015-11-20,176682.73889479207
2015-11-23,176173.5065525238
2015-11-24,176019.13296845034
2015-11-25,176173.5065525238
2015-11-27,176420.43745864995
2015-11-30,175972.854307424
2015-12-01,177732.27878131747
2015-12-02,176636.4602337657
2015-12-03,173642.38122924144
2015-12-04,177701.37065030707
2015-12-07,176898.76166990786
2015-12-08,176914.29927090227
2015-12-09,174228.80036354647
2015-12-10,175015.87174295128
2015-12-11,170987.790452896
2015-12-14,172284.26124554756
2015-12-15,173333.63406109455
2015-12-16,175911.03804540323
2015-12-17,173349.17166208895
2015-12-18,170024.2921202644
2015-12-21,171913.02953146616
2015-12-22,173043.09762959697
2015-12-23,174328.04052473654
2015-12-24,174296.96532274774
2015-12-28,174204.07385873815
2015-12-29,176944.204976042
2015-12-30,175349.6795578634
2015-12-31,173166.89722461693
2016-01-04,169513.5561391902
2016-01-05,169219.34414616707
2016-01-06,167593.91059697804
2016-01-07,162345.8770223942
2016-01-08,161014.6554662283
2016-01-11,161510.0209172865
2016-01-12,163383.22072749387
2016-01-13,157748.25076685578
2016-01-14,161107.54693023785
2016-01-15,156107.27961667237
2016-01-19,156447.7702707218
2016-01-20,155967.942420658
2016-01-21,156122.65014668833
2016-01-22,160643.08961019
2016-01-25,158258.98674793
2016-01-26,159683.26683908392
2016-01-27,155704.8056296237
2016-01-28,157902.95849288613
2016-01-29,161200.4383942474
2016-02-01,161633.82051230647
2016-02-02,158135.18715291005
2016-02-03,157376.68491081754
2016-02-04,157361.1473098231
2016-02-05,151896.42267620974
2016-02-08,149574.30314694895
2016-02-09,149110.01289787953
2016-02-10,149682.7322119529
2016-02-11,149466.04115292343
2016-02-12,151741.71495017945
2016-02-16,155162.82737558224
2016-02-17,158676.99833597307
2016-02-18,156865.78185876488
2016-02-19,157330.23917881274
2016-02-22,159884.58736809748
2016-02-23,157252.88531579758
2016-02-24,158754.3521989882
2016-02-25,160317.9694861565
2016-02-26,160116.64895714298
2016-02-29,158676.99833597307
2016-03-01,163770.1571135481
2016-03-02,163832.14044654733
2016-03-03,163522.55792350823
2016-03-04,163584.37418552898
2016-03-07,162578.10568241813
2016-03-08,161231.3465252578
2016-03-09,162268.52315937905
2016-03-10,162020.92396933914
2016-03-11,164853.77947967415
2016-03-14,165132.45387170286
2016-03-15,165070.47053870367
2016-03-16,166541.19636186238
2016-03-17,166448.30489785282
2016-03-18,166708.93562421057
2016-03-21,167361.01365304034
2016-03-22,167873.4203438989
2016-03-23,166491.57628126733
2016-03-24,166538.02201327213
2016-03-28,166305.12506933446
2016-03-29,168975.7546596096
2016-03-30,169798.5792283994
2016-03-31,169550.31175444575
2016-04-01,171351.33690196945
2016-04-04,170699.25887313968
2016-04-05,169053.4426645816
2016-04-06,171832.6683908392
2016-04-07,169363.86054251288
2016-04-08,169239.72680553608
2016-04-11,168618.55690771667
2016-04-12,170031.47617233708
2016-04-13,172205.23667274805
2016-04-14,172220.77427374249
2016-04-15,171786.05558785592
2016-04-18,172702.1057626122
2016-04-19,171646.38424988475
2016-04-20,171786.05558785592
2016-04-21,171801.59318885038
2016-04-22,169208.65160354725
2016-04-25,169208.65160354725
2016-04-26,168385.65996377904
2016-04-27,167034.89110313627
2016-04-28,165016.50661266933
2016-04-29,164146.90216991788
2016-05-02,165699.6598434879
2016-05-03,164162.4397709123
2016-05-04,163106.71825818482
2016-05-05,163060.10545520158
2016-05-06,163929.54282697462
2016-05-09,164395.33671484992
2016-05-10,166646.78522023297
2016-05-11,165140.64034964616
2016-05-12,164410.87431584432
2016-05-13,163805.40908999782
2016-05-16,165854.86878245356
2016-05-17,163774.33388800896
2016-05-18,164364.42858383956
2016-05-19,163510.36174208252
2016-05-20,165311.5539605846
2016-05-23,165094.02754666292
2016-05-24,168401.19756477344
2016-05-25,169612.29508744497
2016-05-26,170109.1641773091
2016-05-27,170994.13915007652
2016-05-31,171320.26169998065
2016-06-01,171335.79930097505
2016-06-02,171692.82998188952
2016-06-03,170885.54301409412
2016-06-06,171506.54584093508
2016-06-07,171071.82715504855
2016-06-08,171366.87450296385
2016-06-09,171087.36475604295
2016-06-10,169146.50119956964
2016-06-13,167733.58193494927
2016-06-14,167733.58193494927
