,equity
2024-09-20,18987956.032254763
2024-09-23,19030487.118810493
2024-09-24,19784578.356093686
2024-09-25,20216426.164461367
2024-09-26,20303126.669104252
2024-09-27,19871278.86073657
2024-09-30,19877815.803546946
2024-10-01,19562945.998066813
2024-10-02,18881263.150826845
2024-10-03,18248055.528279494
2024-10-04,18961550.241723996
2024-10-07,18260931.759838473
2024-10-08,18538906.876435217
2024-10-09,18277595.118326563
2024-10-10,18104902.130359102
2024-10-11,16516581.096289974
2024-10-14,16619590.948761791
2024-10-15,16650645.3895805
2024-10-16,16783952.257485207
2024-10-17,16750625.540509028
2024-10-18,16736234.458178407
2024-10-21,16596110.761801302
2024-10-22,16529457.32784895
2024-10-23,16202249.561173765
2024-10-24,19749272.642979074
2024-10-25,20408990.154030196
2024-10-28,19903029.996300977
2024-10-29,19676559.80594014
2024-10-30,19527347.00493317
2024-10-31,18944129.457850087
2024-11-01,18779460.67912618
2024-11-04,18969886.276214927
2024-11-05,19237446.292377595
2024-11-06,20464365.645772178
2024-11-07,20578862.049085032
2024-11-08,20676485.298225466
2024-11-11,21104340.27902613
2024-11-12,21289944.974922758
2024-11-13,21201963.528166562
2024-11-14,20965739.36975268
2024-11-15,20439055.914513547
2024-11-18,20836780.26286346
2024-11-19,21252582.990683828
2024-11-20,20772903.322067868
2024-11-21,20889810.175976783
2024-11-22,21380336.87227501
2024-11-25,21604508.777708597
2024-11-26,21593661.750026327
2024-11-27,21524963.908038616
2024-11-29,21770829.868836742
2024-12-02,21275482.271346398
2024-12-03,21241735.963001557
2024-12-04,21336948.76154593
2024-12-05,21217631.457040954
2024-12-06,21529784.809230734
2024-12-09,21187500.824590202
2024-12-10,20977791.62273298
2024-12-11,21280303.172538515
2024-12-12,21233299.385915346
2024-12-13,21121213.433198553
2024-12-16,21652717.7896298
2024-12-17,21351411.46512229
2024-12-18,19952144.89410941
2024-12-19,20224525.8114642
2024-12-20,20628276.286304265
2024-12-23,20500522.40471308
2024-12-24,20725899.5354447
2024-12-26,20576451.59848897
2024-12-27,20428208.886831276
2024-12-30,20459544.744580057
2024-12-31,20236578.0644445
2025-01-02,21312980.269058842
2025-01-03,21865577.931391057
2025-01-06,22132220.320881687
2025-01-07,20579402.199841056
2025-01-08,20529251.00275228
2025-01-10,19861399.03655146
2025-01-13,19686960.09015572
2025-01-14,20024001.05444177
2025-01-15,20892457.80899769
2025-01-16,20704312.945385147
2025-01-17,21347868.05833799
2025-01-21,21101784.54467258
2025-01-22,22555234.76589135
2025-01-23,22605074.464861557
2025-01-24,22641208.246614963
2025-01-27,21390231.80246267
2025-01-28,22494804.130889967
2025-01-29,22843059.027444314
2025-01-30,22791350.33976272
2025-01-31,23045532.804510795
2025-02-03,22786989.36610283
2025-02-04,23710269.789525982
2025-02-05,22963297.30120995
2025-02-06,23733320.650299706
2025-02-07,23427429.49787004
2025-02-10,23968190.23169682
2025-02-11,23398148.674725037
2025-02-12,23714007.76694875
2025-02-13,29405078.39310969
2025-02-14,31801121.92110257
2025-02-18,30920828.238041222
2025-02-19,30806819.926646866
2025-02-20,28055668.54349123
2025-02-21,25893871.600658342
2025-02-24,25591095.42941431
2025-02-25,23510910.99364514
2025-02-26,20641390.325435255
2025-02-27,19986621.280214112
2025-02-28,20313694.304706123
2025-03-03,21036369.939774174
2025-03-04,20406520.74403814
2025-03-05,19831495.21716933
2025-03-06,16195066.18105533
2025-03-07,16871017.098338813
2025-03-10,14852509.290045278
2025-03-11,16078565.884712461
2025-03-12,17002469.304372743
2025-03-13,16965712.526382215
2025-03-14,18267151.665741842
2025-03-17,19136854.412772022
2025-03-18,17391841.952577513
